=== Stock Screener — 2026-07-16 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2791 stocks with market cap > $1B
  Top 5 by daily gain: LCID(+28.8%), CHRN(+28.8%), AEHR(+21.9%), IOVA(+20.6%), MAAS(+17.4%)
  S&P 500 loaded: 503 tickers
Screening 2791 stocks...
  Priority tier: 943 (top 500 movers + 443 S&P 500)
  Remaining: 1848

  === Priority Tier ===
  Priority: 300/943 (196 passed, 0 errors)
  Priority: 600/943 (268 passed, 173 errors)
  Priority: 900/943 (268 passed, 473 errors)
  Priority: 943/943 (268 passed, 516 errors)

  Retrying 516 priority tickers...
  After priority retry: 268 passed

  === Remaining Tier ===
  Remaining: 300/1848 (268 total passed)
  Remaining: 600/1848 (268 total passed)
  Remaining: 900/1848 (268 total passed)
  Remaining: 1200/1848 (268 total passed)
  Remaining: 1500/1848 (268 total passed)
  Remaining: 1800/1848 (268 total passed)
  Remaining: 1848/1848 (268 total passed)

  Final: 268 stocks passed all filters

================================================================================
  268 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
125   VIPS    14.32   1.24   3.43       6.9       Consumer Cyclical                           Internet Retail        2.60  62.0  Bull       0.14    4.71       0.02      41.2     NaN
126    WWW    18.09  -0.25   4.23       1.5       Consumer Cyclical                    Footwear & Accessories        6.17  58.7  Bull       0.13    2.62       0.04      41.0    4.00
127   SEZL   190.42   0.22   7.53       6.4      Financial Services                           Credit Services       34.39  66.5  Bear      -0.51   32.05       0.11      40.9    3.71
128   AAMI    81.65  -2.21   1.59       2.9      Financial Services                          Asset Management       10.71  60.4  Bull       0.63   -0.82       0.02      40.5    3.00
129   NDAQ    91.50  -0.03   4.55      51.7      Financial Services          Financial Data & Stock Exchanges        5.61  62.4  Bull       1.20    2.48       0.03      40.5    4.29
130    PSN    57.38   0.02   2.68       6.1              Technology           Information Technology Services        4.50  58.3  Bull       0.39    3.09       0.02      40.5    4.14
131   AMZN   253.99  -0.49   2.82    2732.3       Consumer Cyclical                           Internet Retail        3.10  58.9  Bull       2.21    3.25       0.07      40.4    4.68
132   RELX    33.71   1.44   5.11      59.0             Industrials               Specialty Business Services        2.45  58.1  Bull       0.28    2.77       0.14      40.2     NaN
133   COMP    12.61  -0.79   5.79       9.4             Real Estate                      Real Estate Services       24.09  66.3  Bear      -0.04   33.86       0.02      40.2    4.25
134   LILA     7.59   1.24   3.87       1.5  Communication Services                          Telecom Services       19.71  65.9  Bear      -0.03   43.47       0.02      40.0    4.33
135   MMSI    75.72   3.67   5.96       4.5              Healthcare            Medical Instruments & Supplies       10.07  67.4  Bull       0.25   11.88       0.04      40.0    4.18
136  LILAK     7.57   1.20   4.13       1.5  Communication Services                          Telecom Services       19.21  65.7  Bear      -0.02   43.04       0.03      39.8    3.00
137   CTBI    77.25   3.32   7.88       1.4      Financial Services                          Banks - Regional       11.50  75.2  Bull       0.23   12.04       0.07      39.4    4.00
