=== Stock Screener — 2026-06-09 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2741 stocks with market cap > $1B
  Top 5 by daily gain: TNGX(+53.0%), ENHA(+39.8%), GLXY(+21.4%), ALVO(+19.8%), CBRS(+18.3%)
Screening 2741 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2441

  === Priority Tier ===
  Priority: 300/300 (131 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2441 (178 total passed)
  Remaining: 600/2441 (178 total passed)
  Remaining: 900/2441 (178 total passed)
  Remaining: 1200/2441 (178 total passed)
  Remaining: 1500/2441 (178 total passed)
  Remaining: 1800/2441 (178 total passed)
  Remaining: 2100/2441 (178 total passed)
  Remaining: 2400/2441 (178 total passed)
  Remaining: 2441/2441 (178 total passed)

  Final: 178 stocks passed all filters

================================================================================
  178 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
144   LIVN    77.25   3.28   5.35       4.2              Healthcare                           Medical Devices       11.46  64.9  Bear      -0.05   10.22       0.05      16.3    4.40
145   SAIA   489.07   2.32   3.80      13.0             Industrials                                  Trucking       11.63  63.5  Bear      -0.25    9.61       0.05      15.9    3.55
146   CACC   575.02   2.20   6.10       6.0      Financial Services                           Credit Services        9.46  63.7  Bear      -0.78   10.21       0.09      15.7    3.00
147   BTSG    59.79  -0.88   0.76      11.7              Healthcare               Health Information Services       12.33  60.6  Bear      -0.50    8.57       0.05      15.2    4.88
148    TRN    34.33   2.26   7.69       2.7             Industrials                                 Railroads        3.97  57.5  Bull       0.06   -5.92       0.03      14.4     NaN
149   CECO    86.39   9.47  10.09       3.1             Industrials            Pollution & Treatment Controls       14.38  59.2  Bear      -0.44    6.00       0.11      14.1     NaN
150   KLIC   108.79   5.62   0.40       5.7              Technology       Semiconductor Equipment & Materials       17.62  60.9  Bear      -0.81    4.32       0.05      13.6     NaN
151   CTOS    10.35   0.98   6.05       2.4             Industrials                 Rental & Leasing Services       15.58  65.5  Bear      -0.00    5.18       0.05      13.4     NaN
152   INVX    29.07   0.73   3.66       2.0                  Energy            Oil & Gas Equipment & Services        5.94  55.6  Bear      -0.08    7.41       0.03      10.6     NaN
153   INTC   111.95   1.94   3.72     562.7              Technology                            Semiconductors       17.69  54.3  Bear      -2.80  -13.51       0.13       9.9    3.33
154    PII    69.17   2.19   1.34       3.9       Consumer Cyclical                     Recreational Vehicles        8.42  58.5  Bear      -0.15    5.37       0.01       9.7    3.22
155    BHE    88.25   2.48   0.13       3.2              Technology                     Electronic Components       14.29  60.5  Bear      -0.58    2.02       0.02       9.4     NaN
156    LTH    33.64   1.79   4.63       7.5       Consumer Cyclical                                   Leisure        9.60  60.9  Bear      -0.15    4.02       0.02       9.0    4.71
157    SFM    85.76  -0.96   9.88       8.1      Consumer Defensive                            Grocery Stores        5.71  55.7  Bear      -0.31    5.13       0.05       8.4    3.75
158   POWL   304.89   6.79   1.95      11.1             Industrials              Electrical Equipment & Parts       15.95  60.4  Bear      -1.00   -5.30       0.04       8.3     NaN
159   GLXY    31.07   1.66   6.90      12.1      Financial Services                           Capital Markets       13.51  57.1  Bear      -0.17   -1.94       0.18       8.3    4.44
160   AMKR    74.76   8.82   0.14      18.5              Technology       Semiconductor Equipment & Materials       12.61  56.2  Bear      -0.30   -2.41       0.11       7.2     NaN
161    SLB    56.46  -0.39   0.35      84.4                  Energy            Oil & Gas Equipment & Services        4.26  53.8  Bear      -0.11    3.32       0.10       6.3    4.38
162    OII    39.21   0.42   1.38       3.9                  Energy            Oil & Gas Equipment & Services        5.02  54.9  Bear      -0.01    3.36       0.02       6.1     NaN
163   MPLT    30.06   1.86   9.95       1.4              Healthcare                             Biotechnology       10.29  54.8  Bear      -0.06   -0.10       0.02       5.3    4.82
164  BELFB   285.54   0.90   6.06       4.1              Technology                     Electronic Components       10.00  58.0  Bear      -0.07   -5.68       0.01       5.1    4.83
165   LUCK     8.19  -1.74   5.61       1.1       Consumer Cyclical                                   Leisure        0.60  50.8  Bear      -0.06    4.18       0.03       4.8     NaN
166    KHC    23.42   0.49   2.18      27.8      Consumer Defensive                            Packaged Foods        2.88  56.2  Bear      -0.05    2.49       0.08       4.6    2.80
167    PRM    32.19   3.57   4.68       5.3         Basic Materials                       Specialty Chemicals        7.69  56.4  Bear      -0.26    0.09       0.02       4.1     NaN
168  BELFA   252.06   0.02   5.98       3.2              Technology                     Electronic Components        7.63  55.2  Bear      -0.48   -6.91       0.01       3.9     NaN
169   DRVN    13.58   0.82   2.18       2.2       Consumer Cyclical                  Auto & Truck Dealerships        2.55  53.1  Bear      -0.05    2.49       0.01       3.8    4.00
170   FORM   130.46   4.47   4.28      10.2              Technology       Semiconductor Equipment & Materials        5.44  52.2  Bear      -0.33  -13.83       0.07       3.3    3.80
171   CALY    15.83   1.21   4.90       2.8       Consumer Cyclical                                   Leisure        5.59  56.9  Bear      -0.02   -1.74       0.05       3.2     NaN
172    CMI   680.55   0.69   1.17      93.9             Industrials            Specialty Industrial Machinery        5.61  55.0  Bear      -1.22   -2.84       0.04       3.1    3.95
173    NBR    99.07   0.87   4.97       1.5                  Energy                        Oil & Gas Drilling        5.46  52.0  Bear      -0.67   -1.08       0.02       2.9    3.12
174    SEI    72.53  -1.22   0.84       6.8                  Energy            Oil & Gas Equipment & Services        5.06  51.4  Bear      -0.37   -2.69       0.02       2.7    4.50
175   NESR    25.06  -0.28   1.38       2.5                  Energy            Oil & Gas Equipment & Services        3.50  51.5  Bear      -0.13   -1.45       0.04       2.1     NaN
176    HAL    40.32  -0.35   0.90      33.7                  Energy            Oil & Gas Equipment & Services        2.24  50.4  Bear      -0.13    0.58       0.03       1.9    4.15
177   NPKI    15.23   1.56   4.41       1.3             Industrials             Building Products & Equipment        2.27  52.8  Bear      -0.03   -0.37       0.08       1.8     NaN
178    BKR    64.63  -0.42   0.14      64.1                  Energy            Oil & Gas Equipment & Services        1.34  49.9  Bear      -0.15    0.05       0.04       1.0    4.23

CSV saved to /home/ec2-user/output.csv
